id	language_name
11020	Français
20862	English
108548	Français
108548	Português
9464	English
95	English
95	Pусский
944	English
944	广州话 / 廣州話
944	普通话
35680	English
11551	English
11551	Français
11551	Magyar
11551	Español
473	English
102304	English
544	English
10513	English
28966	English
65203	English
143	English
143	Français
143	Deutsch
143	Latin
42861	English
42861	Français
33680	English
56164	English
12311	English
12311	Magyar
12311	
43277	English
43278	English
34106	English
34106	Pусский
43266	English
43266	Cymraeg
27367	English
27367	Deutsch
17661	English
28580	English
887	English
33667	English
23383	English
25430	English
27191	English
27191	Deutsch
11426	English
654	English
15919	English
1725	English
5769	English
874	English
874	Français
874	Latin
874	Español
10633	English
17917	English
3116	English
3116	Italiano
1051	English
1051	Français
1366	English
12102	English
16619	English
9443	English
9443	Français
11050	English
606	English
606	Kiswahili
746	Český
746	English
746	日本語
746	普通话
746	Pусский
380	Italiano
380	English
403	English
403	Magyar
403	Polski
11485	
11485	English
466	English
13820	English
15389	English
13597	English
2108	English
10014	English
10072	English
10131	English
10160	English
11284	English
4488	English
9725	English
9728	English
9730	English
9730	Español
9731	English
10225	English
10281	English
10283	English
948	English
11281	English
10676	English
11357	English
11361	English
36599	English
39929	English
41828	English
41769	English
10585	English
11186	English
11186	Türkçe
11187	Český
11187	English
609	English
11133	English
10306	English
9552	Deutsch
9552	Français
9552	Latin
9552	العربية
9552	ελληνικά
9552	English
11586	English
11586	Français
11586	Español
11587	English
11587	Italiano
941	English
942	English
942	Afrikaans
943	English
927	English
927	Español
928	English
9340	English
9340	Italiano
9340	Español
9340	广州话 / 廣州話
9342	English
38509	English
60033	English
12101	English
19	No Language
165	English
196	English
551	English
16084	English
17984	English
22328	English
32611	English
3170	English
346	日本語
859	English
841	English
841	Italiano
11051	English
242	English
242	Italiano
242	Deutsch
242	Latin
1411	English
9769	English
9424	English
9835	Italiano
9835	English
857	Český
857	Deutsch
857	English
857	Français
17539	English
44322	普通话
22777	English
20173	English
10957	English
9570	English
16249	English
13962	English
14612	English
19378	English
65157	English
29228	English
19379	English
11164	English
11164	Íslenska
18887	English
18887	
40866	
24736	English
10122	English
24816	Italiano
24816	English
9994	English
25445	English
12129	Español
12129	English
14140	Français
14140	English
10439	English
11158	English
9354	English
28736	English
34774	English
37969	English
9631	English
9820	English
9820	Português
14013	English
36606	English
96196	English
98505	Français
1779	English
10849	English
678	English
907	English
907	Pусский
5961	English
5961	Deutsch
5961	svenska
5961	
47908	English
42121	English
2887	English
11974	English
20348	English
26648	English
11911	English
11911	Deutsch
11911	Magyar
793	English
35144	English
35144	Français
35144	Deutsch
9325	English
43037	English
43037	
10340	English
10144	English
10144	Français
10414	English
10437	English
15300	English
12230	English
13380	English
13380	Italiano
10693	English
11335	English
11135	Dansk
11135	English
11135	한국어/조선말
11135	Norsk
11135	svenska
11319	English
14822	English
15969	English
13155	English
10249	English
15943	English
15943	Deutsch
10882	English
24808	English
19762	English
13850	English
2619	English
2619	Italiano
65158	English
53565	English
41841	English
27332	English
97	English
10419	English
11675	English
2107	English
6471	English
9442	English
11591	English
13697	English
19158	English
227	English
87	English
87	
123	English
9314	English
11336	English
11336	Pусский
9980	English
10657	English
10489	English
10489	Magyar
10823	English
10823	Português
10823	Español
11497	English
2907	English
9454	English
8688	Český
8688	English
118452	English
16155	English
48894	
48894	Deutsch
23954	English
23954	Français
12761	English
12761	svenska
396	English
396	Latin
14367	English
11814	English
16081	English
16081	Pусский
18331	English
18331	Français
15171	
11837	English
11704	English
11639	English
11639	Italiano
4978	English
10380	English
11976	English
11976	Italiano
15144	English
11522	English
11557	English
13853	English
11415	English
37530	Český
37530	English
8393	Afrikaans
8393	English
11937	Afrikaans
11937	English
21661	English
9320	English
33644	English
14662	English
125124	Italiano
115872	Magyar
115872	English
115872	Français
39930	English
10692	English
805	English
34584	English
34636	English
34636	Deutsch
2182	English
28070	English
28070	Italiano
28070	Pусский
77469	English
10278	English
36647	Pусский
36647	English
17915	English
14557	English
9417	English
41469	English
19381	English
34637	English
4011	English
161795	English
1580	English
5854	English
573	English
2370	English
2370	Français
2370	Pусский
2370	Español
5780	English
5780	Deutsch
5780	Norsk
5780	svenska
506	English
506	Español
22527	English
22527	Italiano
22527	Español
574	العربية
574	English
574	Français
574	Italiano
11219	English
30159	English
30159	Français
30159	Deutsch
30159	Italiano
845	Français
845	English
1978	English
3682	English
51942	English
46702	English
54795	
46748	English
46748	Français
847	English
117	English
14577	English
37498	English
37498	Italiano
38621	English
38621	Français
59138	English
28047	English
4175	English
31667	English
13321	English
13321	Français
13321	Deutsch
21734	English
31997	English
24197	English
11462	English
31995	English
940	Italiano
940	English
940	Deutsch
940	Français
2762	English
12684	English
2761	English
2761	Italiano
8208	English
52907	English
15007	English
36049	English
52748	English
75793	English
47695	English
31930	English
20213	
543	English
36054	English
143750	English
52782	No Language
36055	English
36056	
2760	English
64398	English
10220	Pусский
10220	English
10220	עִבְרִית
431	Deutsch
431	English
31641	English
31641	Italiano
223318	
69848	English
22796	English
22256	English
37550	Deutsch
37550	Italiano
37916	Italiano
21873	English
21500	English
84116	English
12626	English
37818	English
3525	Deutsch
3525	English
129628	English
2321	English
2028	English
16384	English
16384	Magyar
91217	English
77314	
10699	English
11597	English
218624	English
47947	English
48311	English
44772	English
14347	English
14347	Français
14347	Español
41090	English
18282	English
18169	English
11082	English
5971	English
5971	Magyar
5971	Italiano
11933	English
20096	English
20096	Français
30815	English
881	English
4478	English
22318	English
53113	English
2109	English
122289	English
24746	English
72987	English
72987	Français
193103	English
8195	English
8195	Français
8195	Pусский
9877	English
9877	Italiano
26618	English
21132	English
11855	English
24016	العربية
24016	English
24016	Français
14785	
14785	हिन्दी
14794	English
14794	Latin
3486	English
11071	English
1091	English
1091	Norsk
10403	English
11337	English
162	English
25723	Deutsch
73351	English
8916	English
28134	Italiano
9429	English
12159	English
27791	English
43106	English
30197	English
30197	Deutsch
10156	Français
10156	Latin
10156	English
10377	English
3121	English
4975	English
37532	
9713	English
134368	English
85837	English
1039	Deutsch
9821	English
4437	English
4437	Pусский
1890	Český
1890	English
1955	English
39437	English
11932	English
6435	English
108316	English
10683	English
10683	Pусский
63709	English
9445	English
9445	Deutsch
2657	English
9425	English
32326	English
637	English
637	Deutsch
637	Italiano
8675	English
8675	日本語
125762	
20701	English
9945	English
9945	Latin
73	English
18603	English
46889	English
12888	English
3033	English
3033	Magyar
9882	Español
9882	English
9882	العربية
10663	English
4518	Français
4518	English
1808	English
3600	English
17037	English
297	English
5332	English
21589	English
8336	English
11893	English
123056	English
12223	English
32081	English
14924	English
10002	English
41817	English
19426	Italiano
12560	English
9798	English
14444	English
9487	English
9466	English
666	Português
2042	English
2042	Français
2042	
10162	English
10162	Gaeilge
10162	Latin
309	Dansk
309	Deutsch
309	English
692	English
24018	English
1678	日本語
39256	English
39256	日本語
39256	Pусский
1680	日本語
244	English
10730	English
31947	English
8130	English
11532	English
11532	Português
9749	English
14628	English
9626	English
13698	English
10466	English
707	English
11954	English
11954	Español
9336	English
10157	English
12118	English
10587	English
11825	English
11895	English
9447	English
12257	English
37536	English
10029	English
27104	Italiano
27104	Türkçe
11252	English
8545	English
10223	English
9745	English
200	English
9837	עִבְרִית
9837	English
11545	Français
11545	English
11545	Latin
11545	Español
1934	English
110643	English
11881	English
13764	English
24951	Français
8879	English
1369	English
1369	Tiếng Việt
1368	English
1370	English
1370	Pусский
10303	العربية
10303	English
9326	Français
9326	English
9326	Español
10328	English
11285	English
1367	English
1371	English
1374	English
1375	English
15196	Français
15196	English
11904	English
215875	English
15596	English
15596	Português
13818	English
29968	English
44326	English
1885	English
8856	English
10495	English
5825	English
9489	English
16885	English
76857	English
8741	English
8741	Pусский
9276	English
9822	Kiswahili
9822	English
39314	English
39314	Kiswahili
10312	English
9441	English
9422	English
125582	English
24525	English
10368	English
10368	Italiano
10368	Pусский
11365	English
140897	English
31662	English
36136	English
1363	English
46992	English
825	English
22913	English
15556	English
28902	English
14709	English
9423	English
9423	Pусский
14443	English
10658	English
10658	Português
6917	English
40729	English
24086	English
11815	English
11815	Français
9426	English
10344	English
10344	Polski
15698	English
2620	English
30497	English
16337	English
25018	English
16780	English
12151	English
25438	English
33278	English
33278	Italiano
274253	English
